2	309	1.0
2	310	4.0
2	311	5.0
2	312	3.0
2	313	5.0
2	314	1.0
2	315	1.0
2	316	5.0
3	181	4.0
3	245	1.0
3	258	2.0
3	260	4.0
3	264	2.0
3	268	3.0
3	271	3.0
3	272	2.0
3	288	2.0
3	294	2.0
3	299	3.0
3	300	2.0
3	302	2.0
3	303	3.0
3	307	3.0
3	317	2.0
3	318	4.0
3	319	2.0
3	320	5.0
3	321	5.0
3	322	3.0
3	323	2.0
3	324	2.0
3	325	1.0
3	326	2.0
3	327	4.0
3	328	5.0
3	329	4.0
3	330	2.0
3	331	4.0
3	332	1.0
3	333	2.0
3	334	3.0
3	335	1.0
3	336	1.0
3	337	1.0
3	338	2.0
3	339	3.0
3	340	5.0
3	341	1.0
3	342	4.0
3	343	3.0
3	344	4.0
3	345	3.0
3	346	5.0
3	347	5.0
3	348	4.0
3	349	3.0
3	350	3.0
3	351	3.0
3	352	2.0
3	353	1.0
3	354	3.0
3	355	3.0
4	11	4.0
4	50	5.0
4	210	3.0
4	258	5.0
4	260	4.0
4	264	3.0
4	271	4.0
4	288	4.0
4	294	5.0
4	300	5.0
4	301	5.0
4	303	5.0
4	324	5.0
4	327	5.0
4	328	3.0
4	329	5.0
4	354	5.0
4	356	3.0
4	357	4.0
4	358	2.0
4	359	5.0
4	360	5.0
4	361	5.0
4	362	5.0
6	1	4.0
6	7	2.0
6	8	4.0
6	9	4.0
6	12	4.0
6	13	2.0
6	14	5.0
6	15	3.0
6	19	4.0
6	21	3.0
6	22	3.0
6	23	4.0
6	28	2.0
6	32	4.0
6	47	3.0
6	50	4.0
6	56	4.0
6	59	5.0
6	64	4.0
6	69	3.0
6	70	3.0
6	71	4.0
6	79	3.0
6	81	4.0
6	86	3.0
6	87	4.0
6	89	4.0
6	95	2.0
6	98	5.0
6	100	5.0
6	111	2.0
6	117	2.0
6	124	5.0
6	125	3.0
6	127	5.0
6	131	5.0
6	132	5.0
6	133	4.0
6	134	5.0
6	135	5.0
6	136	5.0
6	137	5.0
6	143	2.0
6	151	3.0
6	153	4.0
6	154	3.0
6	156	3.0
6	165	5.0
6	166	4.0
6	168	4.0
6	169	4.0
6	170	4.0
6	173	5.0
6	174	4.0
6	175	4.0
6	177	4.0
6	178	4.0
6	180	4.0
6	182	4.0
6	183	4.0
6	185	5.0
6	186	4.0
6	187	4.0
6	188	3.0
6	189	3.0
6	191	4.0
6	192	4.0
6	193	3.0
6	194	4.0
6	195	4.0
6	197	5.0
6	199	4.0
6	200	3.0
6	202	3.0
6	203	3.0
6	204	3.0
6	205	3.0
6	208	4.0
6	209	4.0
6	211	5.0
6	213	4.0
6	216	5.0
6	221	4.0
6	223	4.0
6	237	2.0
6	238	5.0
6	242	4.0
6	246	3.0
6	248	3.0
6	257	2.0
6	258	2.0
6	259	1.0
6	261	3.0
6	268	3.0
6	269	4.0
6	272	4.0
6	274	4.0
6	275	4.0
6	276	2.0
6	284	2.0
6	285	3.0
6	286	2.0
6	293	3.0
6	294	2.0
6	297	3.0
6	298	3.0
6	301	2.0
6	302	4.0
6	303	3.0
6	304	4.0
6	306	4.0
6	308	3.0
6	309	2.0
6	310	2.0
6	317	3.0
6	318	4.0
6	321	3.0
6	340	2.0
6	357	4.0
6	367	2.0
6	405	1.0
6	408	4.0
6	410	4.0
6	419	4.0
6	423	3.0
6	425	3.0
6	427	4.0
6	432	4.0
6	435	4.0
6	458	1.0
6	459	2.0
6	460	2.0
6	461	4.0
6	462	5.0
6	463	4.0
6	464	2.0
6	465	1.0
6	466	4.0
6	467	4.0
6	468	3.0
6	469	5.0
6	470	3.0
6	471	2.0
6	472	1.0
6	473	2.0
6	474	5.0
6	475	5.0
6	476	1.0
6	477	1.0
6	478	4.0
6	479	5.0
6	480	4.0
6	481	5.0
6	482	4.0
6	483	5.0
6	484	5.0
6	485	5.0
6	486	4.0
6	487	5.0
6	488	5.0
6	489	5.0
6	490	5.0
6	491	4.0
6	492	5.0
6	493	5.0
6	494	4.0
6	495	4.0
6	496	4.0
6	497	4.0
6	498	4.0
6	499	4.0
6	500	4.0
6	501	5.0
6	502	4.0
6	503	3.0
6	504	3.0
6	505	4.0
6	506	4.0
6	507	4.0
6	508	3.0
6	509	4.0
6	510	4.0
6	511	5.0
6	512	4.0
6	513	4.0
6	514	5.0
6	515	4.0
6	516	4.0
6	517	4.0
6	518	3.0
6	519	5.0
6	520	4.0
6	521	4.0
6	522	5.0
6	523	5.0
6	524	3.0
6	525	5.0
6	526	3.0
6	527	4.0
6	528	4.0
6	529	4.0
6	530	4.0
6	531	4.0
6	532	3.0
6	533	4.0
6	534	4.0
6	535	2.0
6	536	4.0
6	537	4.0
6	538	2.0
6	539	2.0
8	7	3.0
8	11	3.0
8	22	5.0
8	50	5.0
8	55	5.0
8	56	5.0
8	79	4.0
8	82	5.0
8	89	4.0
8	96	3.0
8	127	5.0
8	144	5.0
8	172	5.0
8	174	5.0
8	176	5.0
8	177	4.0
8	181	4.0
8	182	5.0
8	183	5.0
8	187	4.0
8	188	5.0
8	190	4.0
8	195	5.0
8	210	4.0
8	222	5.0
8	227	4.0
8	228	5.0
8	229	5.0
8	233	4.0
8	241	4.0
8	243	2.0
8	258	5.0
8	259	1.0
8	260	3.0
8	273	3.0
8	294	3.0
8	301	4.0
8	336	3.0
8	338	4.0
8	341	2.0
8	358	2.0
8	385	1.0
8	403	4.0
8	431	2.0
8	435	5.0
8	457	1.0
8	510	4.0
8	511	5.0
8	518	4.0
8	550	3.0
8	566	3.0
8	568	4.0
8	651	5.0
8	684	4.0
8	685	4.0
8	686	3.0
8	687	1.0
8	688	1.0
8	689	4.0
9	6	5.0
9	7	4.0
9	50	5.0
9	201	5.0
9	242	4.0
9	276	4.0
9	286	5.0
9	294	4.0
9	298	5.0
9	340	4.0
9	371	5.0
9	385	5.0
9	402	4.0
9	479	4.0
9	483	5.0
9	487	5.0
9	507	4.0
9	521	4.0
9	527	3.0
9	615	4.0
9	690	1.0
9	691	5.0
10	1	4.0
10	4	4.0
10	7	4.0
10	9	4.0
10	11	4.0
10	12	5.0
10	13	3.0
10	16	4.0
10	22	5.0
10	23	5.0
10	32	4.0
10	33	4.0
10	40	4.0
10	48	4.0
10	50	5.0
10	56	5.0
10	59	4.0
10	60	3.0
10	64	4.0
10	69	4.0
10	70	4.0
10	82	4.0
10	85	4.0
10	93	4.0
10	98	4.0
10	99	5.0
10	100	5.0
10	116	4.0
10	124	5.0
10	127	5.0
10	129	4.0
10	132	5.0
10	133	5.0
10	134	5.0
10	135	5.0
10	137	4.0
10	144	4.0
10	153	4.0
10	155	4.0
10	156	4.0
10	157	5.0
10	160	4.0
10	161	4.0
10	162	4.0
10	164	4.0
10	168	4.0
10	170	4.0
10	174	4.0
10	175	3.0
10	176	4.0
10	178	5.0
10	179	5.0
10	180	5.0
10	182	5.0
10	183	5.0
10	185	5.0
10	186	4.0
10	191	5.0
10	192	4.0
10	194	4.0
10	195	4.0
10	197	5.0
10	198	3.0
10	199	4.0
10	200	5.0
10	203	4.0
10	205	5.0
10	211	5.0
10	216	4.0
10	218	4.0
10	221	4.0
10	223	5.0
10	230	4.0
10	234	4.0
10	238	4.0
10	245	4.0
10	269	4.0
10	273	4.0
10	274	4.0
10	275	4.0
10	276	4.0
10	283	4.0
10	285	5.0
10	286	4.0
10	289	4.0
10	294	3.0
10	302	4.0
10	319	3.0
10	321	4.0
10	333	4.0
10	334	4.0
10	340	4.0
10	357	5.0
10	367	4.0
10	371	4.0
10	385	4.0
10	404	4.0
10	414	4.0
10	418	4.0
10	420	4.0
10	430	3.0
10	432	4.0
10	435	5.0
10	447	4.0
10	461	3.0
10	462	3.0
10	463	4.0
10	467	4.0
10	470	4.0
10	474	4.0
10	475	4.0
10	478	5.0
10	479	5.0
10	480	5.0
10	482	4.0
10	483	5.0
10	484	5.0
10	486	4.0
10	488	5.0
10	489	4.0
10	493	4.0
10	495	4.0
10	496	5.0
10	497	4.0
10	498	5.0
10	499	4.0
10	502	4.0
10	504	5.0
10	505	4.0
10	509	4.0
10	510	5.0
10	511	4.0
10	513	4.0
10	518	4.0
10	519	5.0
10	521	4.0
10	525	5.0
10	527	4.0
10	529	3.0
10	530	4.0
10	531	5.0
10	558	4.0
10	582	4.0
10	588	4.0
10	589	5.0
10	602	5.0
10	603	5.0
10	604	4.0
10	606	5.0
10	610	4.0
10	611	5.0
10	615	4.0
10	617	5.0
10	629	4.0
10	651	4.0
10	652	3.0
10	654	5.0
10	655	5.0
10	656	5.0
10	657	4.0
10	663	3.0
10	664	4.0
10	686	4.0
10	692	4.0
10	693	4.0
10	694	5.0
10	695	3.0
10	696	4.0
10	697	3.0
10	698	4.0
10	699	4.0
10	700	4.0
10	701	4.0
10	702	3.0
10	703	5.0
10	704	3.0
10	705	4.0
10	706	4.0
10	707	5.0
10	708	4.0
10	709	4.0
10	710	4.0
10	711	4.0
10	712	4.0
12	4	5.0
12	15	5.0
12	28	5.0
12	50	4.0
12	69	5.0
12	71	4.0
12	82	4.0
12	88	5.0
12	96	4.0
12	97	5.0
12	98	5.0
12	127	4.0
12	132	5.0
12	133	4.0
12	143	5.0
12	157	5.0
12	159	4.0
12	161	5.0
12	168	4.0
12	170	4.0
12	172	4.0
12	174	5.0
12	191	5.0
12	195	4.0
12	196	5.0
12	200	1.0
12	202	4.0
12	203	3.0
12	204	5.0
12	215	4.0
12	216	5.0
12	228	4.0
12	238	5.0
12	242	5.0
12	276	4.0
12	282	5.0
12	300	4.0
12	318	5.0
12	328	4.0
12	381	4.0
12	392	4.0
12	402	5.0
12	416	3.0
12	471	5.0
12	480	4.0
12	591	5.0
12	684	5.0
12	708	3.0
12	735	5.0
12	753	5.0
12	754	4.0
13	1	3.0
13	2	3.0
13	4	5.0
13	5	1.0
13	7	2.0
13	8	4.0
13	9	3.0
13	11	1.0
13	12	5.0
13	13	5.0
13	14	4.0
13	17	1.0
13	21	3.0
13	22	4.0
13	23	5.0
13	24	1.0
13	25	1.0
13	27	3.0
13	28	5.0
13	29	2.0
13	32	4.0
13	33	5.0
13	37	1.0
13	38	3.0
13	39	3.0
13	40	2.0
13	42	4.0
13	45	3.0
13	48	5.0
13	49	4.0
13	50	5.0
13	51	3.0
13	53	1.0
13	56	5.0
13	58	4.0
13	59	4.0
13	60	4.0
13	61	4.0
13	62	5.0
13	64	5.0
13	66	3.0
13	67	1.0
13	68	3.0
13	69	4.0
13	70	3.0
13	71	4.0
13	72	4.0
13	73	3.0
13	78	1.0
13	79	3.0
13	82	2.0
13	83	2.0
13	86	1.0
13	87	5.0
13	88	4.0
13	89	4.0
13	90	3.0
13	91	2.0
13	92	3.0
13	94	3.0
13	95	5.0
13	96	4.0
13	97	4.0
13	98	4.0
13	99	4.0
13	100	5.0
13	109	4.0
13	110	3.0
13	111	5.0
13	116	5.0
13	117	3.0
13	118	4.0
13	121	5.0
13	124	5.0
13	127	5.0
13	128	1.0
13	132	4.0
13	135	5.0
13	137	5.0
13	138	1.0
13	141	2.0
13	143	1.0
13	144	4.0
13	145	2.0
13	147	3.0
13	150	5.0
13	152	5.0
13	153	4.0
13	154	5.0
13	155	2.0
13	157	3.0
13	158	1.0
13	160	4.0
13	161	5.0
13	163	3.0
13	164	3.0
13	165	3.0
13	166	5.0
13	167	4.0
13	168	4.0
13	170	5.0
13	172	5.0
13	173	2.0
13	174	4.0
13	175	4.0
13	176	3.0
13	177	5.0
13	178	4.0
13	179	2.0
13	180	5.0
13	181	5.0
13	182	5.0
13	183	4.0
13	184	1.0
13	185	3.0
13	186	4.0
13	187	5.0
13	188	4.0
13	190	4.0
13	191	3.0
13	193	5.0
13	194	5.0
13	195	3.0
13	196	4.0
13	197	4.0
13	198	3.0
13	199	5.0
13	200	3.0
13	201	1.0
13	202	5.0
13	204	5.0
13	205	2.0
13	208	5.0
13	209	3.0
13	210	3.0
13	211	4.0
13	212	5.0
13	215	5.0
13	216	3.0
13	217	1.0
13	218	1.0
13	219	1.0
13	222	3.0
13	223	5.0
13	224	4.0
13	225	2.0
13	226	4.0
13	227	5.0
13	228	4.0
13	229	4.0
13	230	3.0
13	231	3.0
13	232	3.0
13	233	4.0
13	234	5.0
13	235	2.0
13	237	5.0
13	238	3.0
13	239	4.0
13	241	3.0
13	242	2.0
13	243	3.0
13	258	4.0
13	260	1.0
13	261	1.0
13	262	4.0
13	263	5.0
13	264	4.0
13	265	4.0
13	268	4.0
13	269	2.0
13	270	4.0
13	271	1.0
13	272	4.0
13	273	3.0
13	274	3.0
13	275	3.0
13	276	5.0
13	279	5.0
13	280	4.0
13	281	3.0
13	285	5.0
13	286	3.0
13	287	1.0
13	288	1.0
13	289	2.0
13	290	4.0
13	292	5.0
13	294	2.0
13	299	3.0
13	300	1.0
13	301	1.0
13	302	5.0
13	303	4.0
13	305	4.0
13	306	3.0
13	307	2.0
13	308	3.0
13	310	4.0
13	311	3.0
13	312	1.0
13	313	4.0
13	314	1.0
13	315	5.0
13	316	5.0
13	317	5.0
13	318	3.0
13	319	4.0
13	320	1.0
13	321	2.0
13	322	3.0
13	323	3.0
13	326	3.0
13	327	3.0
13	328	3.0
13	329	2.0
13	331	3.0
13	332	3.0
13	333	3.0
13	334	1.0
13	336	2.0
13	338	1.0
13	339	3.0
13	340	2.0
13	341	2.0
13	342	4.0
13	343	1.0
13	344	2.0
13	345	4.0
13	346	4.0
13	347	5.0
13	348	2.0
13	349	1.0
13	350	2.0
13	351	1.0
13	353	4.0
13	354	2.0
13	355	3.0
13	357	3.0
13	358	3.0
13	360	4.0
13	362	4.0
13	363	3.0
13	367	3.0
13	370	1.0
13	371	3.0
13	377	1.0
13	379	1.0
13	382	1.0
13	384	2.0
13	385	3.0
13	387	3.0
13	391	3.0
13	393	3.0
13	394	2.0
13	396	3.0
13	398	2.0
13	400	4.0
13	401	1.0
13	402	4.0
13	403	2.0
13	404	5.0
13	405	2.0
13	406	1.0
13	409	3.0
13	410	1.0
13	411	2.0
13	413	1.0
13	414	5.0
13	416	3.0
13	417	2.0
13	418	2.0
13	419	3.0
13	420	4.0
13	421	2.0
13	423	5.0
13	424	1.0
13	427	5.0
13	428	5.0
13	429	5.0
13	430	5.0
13	431	1.0
13	432	4.0
13	433	4.0
13	435	5.0
13	436	2.0
13	437	1.0
13	438	1.0
13	439	1.0
13	440	1.0
13	441	1.0
13	442	1.0
13	443	4.0
13	444	4.0
13	445	4.0
13	446	1.0
13	447	2.0
13	448	1.0
13	449	4.0
13	450	3.0
13	451	1.0
13	452	3.0
13	453	2.0
13	455	3.0
13	457	1.0
13	462	5.0
13	463	5.0
13	467	5.0
13	471	1.0
13	472	5.0
13	473	4.0
13	474	4.0
13	475	3.0
13	476	2.0
13	477	4.0
13	478	4.0
13	480	3.0
13	481	3.0
13	482	5.0
13	483	5.0
13	484	5.0
13	485	1.0
13	488	3.0
13	491	4.0
13	492	5.0
13	493	5.0
13	494	4.0
13	497	5.0
13	498	4.0
13	501	5.0
13	502	5.0
13	504	5.0
13	505	3.0
13	506	5.0
13	507	1.0
13	508	3.0
13	509	5.0
13	510	5.0
13	511	5.0
13	514	5.0
13	515	2.0
13	516	5.0
13	517	5.0
13	518	4.0
13	519	5.0
13	520	4.0
13	522	5.0
13	523	4.0
13	524	4.0
13	525	5.0
13	526	3.0
13	527	5.0
13	529	4.0
13	530	5.0
13	531	3.0
13	538	1.0
13	539	1.0
13	540	3.0
13	541	1.0
13	546	3.0
13	547	1.0
13	548	3.0
13	549	4.0
13	550	4.0
13	551	1.0
13	553	2.0
13	554	2.0
13	558	1.0
13	559	1.0
13	561	1.0
13	563	1.0
13	564	1.0
13	565	1.0
13	566	5.0
13	567	1.0
13	568	3.0
13	569	2.0
13	570	5.0
13	572	2.0
13	573	3.0
13	576	3.0
13	578	3.0
13	585	4.0
13	586	3.0
13	588	4.0
13	589	3.0
13	590	2.0
13	596	3.0
13	597	3.0
13	601	4.0
13	602	4.0
13	603	4.0
13	604	5.0
13	606	4.0
13	610	2.0
13	612	4.0
13	613	4.0
13	614	4.0
13	615	4.0
13	617	3.0
13	619	3.0
13	621	4.0
13	624	5.0
13	625	2.0
13	629	1.0
13	630	2.0
13	631	3.0
13	632	3.0
13	635	1.0
13	636	2.0
13	637	2.0
13	638	3.0
13	639	3.0
13	646	4.0
13	647	5.0
13	650	2.0
13	651	5.0
13	652	5.0
13	654	5.0
13	655	5.0
13	656	5.0
13	657	4.0
13	659	3.0
13	661	5.0
13	662	5.0
13	663	5.0
13	665	2.0
13	667	1.0
13	668	1.0
13	669	1.0
13	670	3.0
13	671	3.0
13	672	1.0
13	673	3.0
13	674	3.0
13	675	5.0
13	678	3.0
13	679	4.0
13	682	1.0
13	683	1.0
13	684	5.0
13	685	5.0
13	686	5.0
13	687	1.0
13	688	1.0
13	689	2.0
13	690	3.0
13	691	4.0
13	692	4.0
13	694	4.0
13	705	5.0
13	706	1.0
13	709	4.0
13	712	4.0
13	716	4.0
13	720	4.0
13	722	3.0
13	732	5.0
13	733	5.0
13	735	3.0
13	736	4.0
13	737	4.0
13	739	4.0
13	740	1.0
13	746	3.0
13	747	4.0
13	748	4.0
13	749	3.0
13	750	5.0
13	751	5.0
13	752	1.0
13	754	4.0
13	755	3.0
13	756	2.0
13	757	3.0
13	758	1.0
13	759	2.0
13	760	1.0
13	761	4.0
13	762	5.0
13	763	1.0
13	764	2.0
13	765	2.0
13	766	4.0
13	767	1.0
13	768	4.0
13	769	3.0
13	770	4.0
13	771	3.0
13	772	1.0
13	773	1.0
13	774	1.0
13	775	4.0
13	776	2.0
13	777	1.0
13	778	3.0
13	779	3.0
13	780	1.0
13	781	3.0
13	782	3.0
13	783	3.0
13	784	1.0
13	785	3.0
13	786	3.0
13	787	3.0
13	788	1.0
13	789	5.0
13	790	2.0
13	791	5.0
13	792	5.0
13	793	5.0
13	794	4.0
13	795	2.0
13	796	3.0
13	797	5.0
13	798	2.0
13	799	4.0
13	800	1.0
13	801	3.0
13	802	2.0
13	803	3.0
13	804	2.0
13	805	4.0
13	806	5.0
13	807	1.0
13	808	2.0
13	809	4.0
13	810	5.0
13	811	5.0
13	812	2.0
13	813	1.0
13	814	5.0
13	815	4.0
13	816	1.0
13	817	1.0
13	818	3.0
13	819	1.0
13	820	4.0
13	821	3.0
13	822	3.0
13	823	5.0
13	824	3.0
13	825	1.0
13	826	5.0
13	827	3.0
13	828	1.0
13	829	3.0
13	830	1.0
13	831	3.0
13	832	4.0
13	833	2.0
13	834	1.0
13	835	3.0
13	836	2.0
13	837	4.0
13	838	1.0
13	839	1.0
13	840	3.0
13	841	1.0
13	842	2.0
13	843	5.0
13	844	1.0
13	845	3.0
13	846	2.0
13	847	4.0
13	848	5.0
13	849	1.0
13	850	4.0
13	851	5.0
13	852	1.0
13	853	1.0
13	854	1.0
13	855	4.0
13	856	5.0
13	857	3.0
13	858	1.0
13	859	1.0
13	860	1.0
13	861	3.0
13	862	3.0
13	863	4.0
13	864	4.0
13	865	5.0
13	866	3.0
13	867	5.0
13	868	5.0
13	869	3.0
13	870	3.0
13	871	2.0
13	872	3.0
13	873	1.0
13	874	5.0
13	875	1.0
13	876	2.0
13	877	2.0
13	878	1.0
13	879	2.0
13	880	3.0
13	881	2.0
13	882	3.0
13	883	3.0
13	884	2.0
13	885	1.0
13	886	5.0
13	887	5.0
13	888	2.0
13	889	3.0
13	890	1.0
13	891	1.0
13	892	3.0
13	893	3.0
13	894	1.0
13	895	1.0
13	896	5.0
13	897	1.0
13	898	1.0
13	899	1.0
13	900	5.0
13	901	1.0
13	902	3.0
13	903	3.0
13	904	1.0
13	905	2.0
13	906	3.0
13	907	1.0
13	908	1.0
13	909	5.0
13	910	2.0
13	911	2.0
13	912	2.0
13	913	1.0
13	914	2.0
13	915	5.0
13	916	4.0
13	917	4.0
13	918	3.0
14	7	5.0
14	9	4.0
14	12	5.0
14	13	4.0
14	14	3.0
14	15	4.0
14	18	3.0
14	19	5.0
14	22	3.0
14	23	5.0
14	25	2.0
14	32	5.0
14	42	4.0
14	50	5.0
14	56	5.0
14	70	1.0
14	81	5.0
14	93	3.0
14	96	4.0
14	98	3.0
14	100	5.0
14	111	3.0
14	116	5.0
14	121	3.0
14	124	5.0
14	127	2.0
14	151	5.0
14	168	4.0
14	172	5.0
14	173	4.0
14	174	5.0
14	175	5.0
14	176	1.0
14	181	5.0
14	186	4.0
14	191	4.0
14	195	5.0
14	202	3.0
14	204	5.0
14	210	5.0
14	211	4.0
14	213	5.0
14	222	4.0
14	238	5.0
14	240	5.0
14	242	4.0
14	265	3.0
14	269	4.0
14	275	4.0
14	276	4.0
14	283	4.0
14	285	5.0
14	288	4.0
14	302	5.0
14	313	2.0
14	319	1.0
14	357	2.0
14	382	5.0
14	408	5.0
14	427	5.0
14	428	4.0
14	430	5.0
14	455	4.0
14	473	5.0
14	474	4.0
14	475	3.0
14	477	4.0
14	492	4.0
14	498	5.0
14	507	4.0
14	509	5.0
14	514	4.0
14	517	4.0
14	519	5.0
14	523	4.0
14	524	5.0
14	525	5.0
14	530	5.0
14	588	4.0
14	596	3.0
14	603	4.0
14	628	5.0
14	654	4.0
14	655	5.0
14	663	5.0
14	709	5.0
14	716	5.0
14	750	3.0
14	762	3.0
14	792	5.0
14	813	2.0
14	820	3.0
14	845	3.0
14	919	4.0
14	920	4.0
14	921	5.0
14	922	4.0
14	923	5.0
15	1	1.0
15	7	1.0
15	9	4.0
15	13	1.0
15	14	4.0
15	15	4.0
15	18	1.0
15	20	3.0
15	25	3.0
15	50	5.0
15	111	4.0
15	118	1.0
15	121	3.0
15	125	5.0
15	127	2.0
15	137	4.0
15	148	3.0
15	181	5.0
15	220	4.0
15	222	3.0
15	225	3.0
15	235	1.0
15	237	3.0
15	243	1.0
15	244	2.0
15	248	1.0
15	249	1.0
15	251	2.0
15	252	2.0
15	255	5.0
15	257	4.0
15	258	3.0
15	269	5.0
15	274	4.0
15	275	4.0
15	278	1.0
15	280	3.0
15	282	3.0
15	283	4.0
15	285	4.0
15	286	2.0
15	289	3.0
15	291	3.0
15	292	5.0
15	297	3.0
15	300	4.0
15	301	4.0
15	302	4.0
15	303	3.0
15	306	5.0
15	307	1.0
15	308	5.0
15	310	4.0
15	322	3.0
15	323	1.0
15	328	3.0
15	331	3.0
15	333	1.0
15	405	2.0
15	409	3.0
15	411	2.0
15	455	1.0
15	458	5.0
15	459	5.0
15	471	4.0
15	472	3.0
15	473	1.0
15	476	4.0
15	508	2.0
15	546	2.0
15	591	2.0
15	620	4.0
15	676	4.0
15	678	1.0
15	685	4.0
15	690	4.0
15	696	2.0
